descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Trator Agrícola New Holland TL85E",9916078,1,PERDEU,UND,28000,11.6
"Trator Agrícola Budny 7540",9916079,1,PERDEU,UN,24000,10.6
"Trator Agrícola New Holland T6.110",9916080,1,DESCLASSIFICADO_LANCE,UN,70000,10
"Vibroacabadora Ciber AF4000",9916081,1,PERDEU,UN,250000,12.35
"Retroescavadeira New Holland LB110",9916082,2,PERDEU,UND,64000,12.25
"Retroescavadeira Randon RD406B",9916083,1,PERDEU,UND,44000,11.65
"Retroescavadeira Randon RD406",9916084,1,DESCLASSIFICADO_LANCE,UND,76000,10
"Pá Carregadeira New Holland W130",9916085,2,DESCLASSIFICADO_LANCE,UN,140000,10
"Motoniveladora New Holland RG170",9916086,2,PERDEU,UND,220000,11.35
"Motoniveladora New Holland RG170B",9916087,1,DESCLASSIFICADO_LANCE,UND,140000,10
"Retroescavadeira XCMG XT870BR-I",9916088,1,PERDEU,UND,70000,10.35
"Pá Carregadeira Doosan SD200-3",9916089,1,PERDEU,UN,90000,11.35
"Rolo Compactador Liu Gong",9916090,1,PERDEU,UN,94000,11.27
"Rolo Compactador Hamm",9916091,1,PERDEU,UN,110000,11.62
"Pá Carregadeira Michigan 55C",9916092,1,PERDEU,UN,50000,11.36
"Rolo Compactador Dynapac CA 250",9916093,1,PERDEU,UN,64000,12.51
"Rolo Compactador Muller CA 15",9916094,1,PERDEU,UN,40000,12.42
"Rolo Compactador Bomag BW212 D40",9916095,1,DESCLASSIFICADO_LANCE,UN,56000,10
"Retroescavadeira JCB 3CXB",9916096,1,DESCLASSIFICADO_LANCE,UND,66000,10
"Retroescavadeira JCB 3CX",9916097,3,PERDEU,UND,222000,11.27
"Rolo Compactador Tema Terra SP8000",9916098,1,PERDEU,UN,36000,10.94
"Minicarregadeira Caterpillar 246C",9916099,1,PERDEU,UND,36000,10.59
"Minicarregadeira New Holland L325",9916100,1,PERDEU,UND,62000,11.65
"Rolo Compactador VAP55",9916101,1,DESCLASSIFICADO_LANCE,UN,40000,10
"Trator Agrícola New Holland TT4030",9916102,1,DESCLASSIFICADO_LANCE,UN,64000,10
"Pá Carregadeira Hyundai HL 740-9S",9916103,1,PERDEU,UN,96000,11.42
"Escavadeira Doosan DX225LC",9916104,1,DESCLASSIFICADO_LANCE,UND,150000,10
"Escavadeira XCMG XE215BR",9916105,2,DESCLASSIFICADO_LANCE,UND,266000,10
"Fresadora Wirtgen W100",9916106,1,PERDEU,UND,180000,11.3
"Trator de Esteira John Deere 750J",9916107,1,PERDEU,UND,220000,12.1
"MATERIAIS DE DESGASTE",9916108,1,PERDEU,UN,201000,15.1
MANGUEIRAS,9916109,1,DESCLASSIFICADO_LANCE,UN,201000,10
