descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ARCO (BAMBOLÊ)",4401592,625,PERDEU,UND,10468.75,16.75
"BOLA DE BASQUETEBOL",4401593,57,PERDEU,UND,9988.11,175.23
"BOLA DE BORRACHA (FRESCOBOL / TACOBOL)",4401594,391,PERDEU,UND,2885.58,7.38
"BOLA DE BORRACHA (INICIAÇÃO) Nº 6",4401595,225,PERDEU,UND,3375,15
"BOLA DE BORRACHA (INICIAÇÃO) Nº 10",4401596,219,VENCEU,CX,8409.6,38.4
"BOLA DE BORRACHA (INICIAÇÃO) Nº 14",4401597,318,PERDEU,UND,13992,44
"BOLA DE FUTEBOL AMERICANO",4401598,60,PERDEU,UND,8220,137
"BOLA DE FUTEBOL DE CAMPO",4401599,77,PERDEU,UND,9355.5,121.5
"BOLA DE FUTSAL",4401600,105,VENCEU,UND,13377,127.4
"BOLA DE GINÁSTICA (SUÍÇA)",4401601,119,PERDEU,UND,11106.27,93.33
"BOLA DE HANDEBOL (H1)",4401602,112,VENCEU,UND,16587.2,148.1
"BOLA DE PUNHOBOL",4401603,55,PERDEU,UND,10780,196
"Bola de Rugby",4401604,54,PERDEU,KIT,7047,130.5
"BOLA DE TÊNIS DE CAMPO",4401605,317,PERDEU,UND,17983.41,56.73
"BOLA DE TÊNIS DE MESA.",4401606,1265,PERDEU,CAR,8475.5,6.7
"Bola de voleibol.",4401607,95,VENCEU,UND,15390,162
"BOLICHE (JOGO COMPLETO)",4401608,108,VENCEU,UND,7398,68.5
"CAIXA ORGANIZADORA (50 LITROS)",4401609,123,PERDEU,UND,14243.4,115.8
"CAIXA ORGANIZADORA (80 LITROS)",4401610,100,PERDEU,UND,12896,128.96
"CARRINHO PARA TRANSPORTE DE MATERIAIS",4401611,37,NAO_COTOU,UND,0,0
"COLCHÃO PARA SALTOS (ÁREA DE QUEDA)",4401612,27,NAO_COTOU,UND,0,0
"COLETES ESPORTIVOS (EDUCAÇÃO INFANTIL - 4 A 5 ANOS)",4401613,620,PERDEU,UND,15642.6,25.23
"COLETES ESPORTIVOS (ENSINO FUNDAMENTAL I - 6 A 8 ANOS)",4401614,210,PERDEU,UND,5298.3,25.23
"COLETES ESPORTIVOS (ENSINO FUNDAMENTAL I - 9 A 10 ANOS)",4401615,210,PERDEU,UND,5298.3,25.23
"COLETES ESPORTIVOS (ENSINO FUNDAMENTAL II - 11 A 12 ANOS)",4401616,165,PERDEU,UND,4162.95,25.23
"COLETES ESPORTIVOS (ENSINO FUNDAMENTAL II - 13 A 14 ANOS)",4401617,165,PERDEU,UND,4162.95,25.23
"COLETES ESPORTIVOS (ENSINO FUNDAMENTAL - ADULTOS EM GERAL)",4401618,150,PERDEU,UND,3784.5,25.23
"CONE (CHAPÉU CHINÊS / PRATO DEMARCATÓRIO)",4401619,535,PERDEU,UND,3167.2,5.92
"CONE FLEXÍVEL (GRANDE - 75CM)",4401620,133,VENCEU,UND,9948.4,74.8
"CONE MÉDIO (50CM)",4401621,155,VENCEU,UND,5518,35.6
"CONE PEQUENO (24CM)",4401622,449,PERDEU,UND,4701.03,10.47
"CORDA INDIVIDUAL (PULA CORDA 2M)",4401623,277,PERDEU,UND,4908.44,17.72
"CORDA GRANDE (PULA CORDA 6M)",4401624,77,PERDEU,UND,2175.25,28.25
"DISCO DE FRISBEE",4401625,324,PERDEU,UND,17658,54.5
"JOGO 4X1 (XADREZ, DAMAS, TRILHA E LUDO)",4401626,158,PERDEU,UND,8974.4,56.8
"JOGO DA MEMÓRIA (EM MADEIRA)",4401627,224,PERDEU,UND,6406.4,28.6
"JOGO DE CARTAS (UNO)",4401628,165,PERDEU,UND,3630,22
"JOGO DE DOMINÓ GIGANTE",4401629,42,PERDEU,UND,13713,326.5
"JOGO DE QUEBRA CABEÇAS (9 PEÇAS)",4401630,122,VENCEU,UND,5429,44.5
"JOGO DE QUEBRA CABEÇAS (16 PEÇAS)",4401631,134,VENCEU,UND,6968,52
"JOGO DE QUEBRA CABEÇAS (30 PEÇAS)",4401632,132,VENCEU,UND,8052,61
"JOGO DE QUEBRA CABEÇAS (50 PEÇAS)",4401633,132,PERDEU,UND,9768,74
"JOGO DE QUEBRA CABEÇAS (100 PEÇAS)",4401634,125,VENCEU,UND,8625,69
"PETECA PARA BADMINTON",4401635,404,VENCEU,UND,6625.6,16.4
"RAQUETE DE BADMINTON",4401636,137,VENCEU,UND,8218.63,59.99
"RAQUETE DE FRESCOBOL",4401637,186,PERDEU,UND,8974.5,48.25
"Raquete de Tênis de Mesa",4401638,122,PERDEU,UND,3904,32
"REDE DE TÊNIS DE MESA (RETRÁTIL)",4401639,37,PERDEU,UND,3060.64,82.72
"SLACKLINE (10 METROS)",4401640,30,PERDEU,UND,6210,207
"TÚNEL SANFONADO (EDUCAÇÃO INFANTIL)",4401641,35,PERDEU,UND,12876.5,367.9
